Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
132298,-3.347055,4.384426,-9.777412,6.127384,-4.393146,2.948084,4.734371,-9.403765,5.857683,-0.263706,9.225767,6.709044,7.641324,-1.608547,-6.628158,-1.03231,4.03481,-9.653423,8.085018,-0.019434,-0.96429,0.208657,-0.651492,8.661461,7.559238,5.197619,-0.964994,1.911594,608.98,0
65907,0.551572,-7.377186,7.801254,8.599309,4.154661,-3.531361,7.173016,6.08649,4.94383,2.883565,9.072797,-7.302322,5.232347,-9.994471,0.735782,7.006143,-9.596946,3.127889,0.649609,-0.390453,-7.131778,-3.177142,-3.732105,4.651387,-2.1113,5.530398,2.587707,0.899227,864.28,0
79141,6.227145,-4.474662,2.377029,8.423049,-3.208975,9.189992,6.950678,6.077387,-9.267342,6.887593,6.7959,2.499584,5.678851,-4.016245,-1.259052,-6.717215,-7.625698,-2.393612,8.124728,4.482326,4.673922,-9.28496,-5.952169,0.486735,-4.849179,-6.789688,-1.658238,-3.305457,631.47,1
3786,-0.171766,-6.360441,-2.363969,-6.270581,8.801343,2.270997,-0.426591,0.243295,6.633698,-5.484232,-2.417279,-8.644448,1.705321,4.63559,-0.883021,-5.132662,4.471314,9.221252,-0.052753,4.778572,-4.729361,-2.290085,3.711534,-0.719657,-1.897121,4.751371,-9.729734,-2.955337,2.74,1
130982,-5.490881,-0.724147,-4.325939,-9.794584,1.327688,3.150216,5.610855,4.960387,-9.910421,-2.534892,1.667639,0.912004,-7.685971,5.720271,-7.993071,-7.267003,-4.829968,-7.494848,9.830585,-7.941957,2.878574,-8.576591,1.168469,0.918499,9.243829,-0.488578,-0.547966,0.035749,561.24,1
31122,-4.731484,-9.270346,-2.756415,-1.035806,1.553168,6.498935,-5.722141,7.647095,3.904735,9.242423,7.156853,-1.101508,-1.528511,-6.892125,-1.272397,4.306131,-0.284888,1.186081,-2.066877,-3.457471,-4.328975,-9.288166,7.202604,-9.76076,9.059604,2.856409,-3.474161,-3.910231,499.17,0
2922,-5.926229,3.863277,-6.276392,2.52192,-2.642731,3.270221,-9.851317,-9.879845,2.123637,2.437413,-0.717086,4.409193,6.161375,-1.5134,-9.510058,-1.825368,9.88363,-9.875201,-6.626731,-0.119674,-1.780258,8.816422,3.533183,-9.782611,-8.654442,-8.885133,2.466024,-8.558887,463.66,0
121914,-9.462976,3.102852,4.835278,9.525301,-4.776337,3.492925,-3.56889,-9.769775,-2.135828,1.945957,0.84394,2.379168,-1.981482,0.853215,6.905776,-1.305404,-1.957709,-9.018495,-0.978221,-9.970644,-8.925916,0.579383,-5.375869,-9.695183,2.760893,-4.252727,8.893271,-5.22912,132.67,0
2581,-2.800882,3.31382,-7.509845,1.883469,-8.148449,-5.687653,-7.18636,-4.571027,-5.959698,-7.649057,-5.547652,0.634413,7.622694,2.72228,-5.592463,-9.818293,-3.194504,5.564079,-6.375596,-3.543975,4.498539,-8.960459,-0.030219,-3.851435,6.05899,-4.407849,7.420646,-9.71917,214.53,1
17973,6.208346,8.986779,-0.137027,-0.568705,6.517753,-8.162407,-9.202944,5.343825,-9.047432,3.089373,1.68101,-2.545215,-1.060152,9.290338,-5.300995,5.847616,-3.641935,1.007961,3.88769,-4.260096,-9.221265,3.80437,3.131399,-4.368142,2.914096,2.071438,3.676475,-0.148913,122.01,0
137009,-9.318607,3.923227,-8.145985,-9.751843,-5.866285,5.068818,-6.981279,5.609282,-7.918496,4.83024,4.984874,4.89772,8.472561,-8.154566,-6.180418,4.948359,2.505746,-7.185458,3.130017,1.445111,2.486139,3.32625,5.432667,5.1525,-8.326627,3.356167,-1.609358,9.179844,411.62,1
28773,-2.713683,-8.541609,0.531717,-7.622371,-3.679659,7.561044,9.078141,-9.722222,-9.406977,-2.418384,3.784542,-7.675557,7.744479,9.863632,-6.391824,-7.484271,5.535603,-8.212763,-0.33799,-2.240718,-3.480649,-0.658754,2.539879,0.648257,-3.845934,8.67104,-4.381063,7.754023,946.0,0
47856,-9.960744,0.212504,-0.30967,4.639049,-0.529132,0.083218,-0.639876,8.571638,-5.635025,0.786849,-2.538754,2.038739,1.982487,-4.450674,9.88009,8.836811,-6.038935,-6.137016,-0.528765,0.659329,0.0572,-9.793555,-0.087202,-0.707323,-8.01082,9.727908,-0.90599,5.666504,153.42,0
18263,2.423724,-4.054368,-3.325045,-2.087132,-2.701396,-9.314843,-4.967712,-5.048838,-1.679914,-4.613972,9.976448,5.882771,-9.10042,6.044412,5.218968,8.105177,0.299991,-1.715157,-5.821908,-2.761039,-3.453865,-2.626356,5.687192,1.238081,3.699768,7.05692,0.91242,4.489806,194.54,0
82339,9.223791,4.684614,9.859258,2.543876,-9.717171,-4.499028,-5.624865,-2.766896,4.983659,0.13333,-9.315074,-2.461387,0.159652,-5.919162,-9.908301,3.574489,8.717288,4.17991,-3.456057,7.458981,6.721691,6.164357,6.017531,-5.834537,2.19424,-6.475187,-3.220246,-1.603976,343.48,1
161723,-1.791817,7.31415,4.793897,-6.09697,5.36839,-6.779466,3.003172,-0.706785,2.802792,4.185234,1.929634,1.288132,3.125754,-5.746029,-8.256612,-7.366206,9.417322,-5.107507,1.791272,-7.252876,3.220875,6.398691,-1.550866,-2.820829,-4.094399,0.302276,-9.512157,4.395299,96.23,0
67306,-0.330672,3.154917,4.137319,3.663462,-1.605048,1.013213,9.544212,3.266377,4.755474,0.645297,-0.167257,-3.075325,3.469629,4.961291,3.530582,7.060297,-2.623631,-0.969028,9.510962,-6.270052,-0.600851,-4.209764,-1.394442,3.996002,0.922737,-9.047786,-9.205381,-2.818378,195.12,0
91861,-5.352542,-0.525681,-5.479524,1.187993,4.371443,-0.018718,7.98704,9.615425,0.043925,-9.224148,-6.581496,-0.043159,0.580354,-7.53486,7.659139,3.231891,-3.756004,0.74741,9.741802,0.926,-0.8918,9.751241,-4.551022,2.764323,5.798526,8.238668,4.293619,3.327995,13.88,0
110442,-0.257076,9.510501,-7.742799,-6.631431,3.941128,-6.92888,-1.416649,-0.819711,4.325004,-1.523197,6.655791,1.103023,-5.330783,-0.944908,8.124973,4.284289,5.31848,-6.582995,-0.542273,0.990136,-0.162623,1.743488,-5.593088,-3.521363,5.3955,1.21481,2.831799,-1.772966,347.9,0
2797,-0.077962,6.800336,9.212737,-1.006355,-0.715389,3.002753,3.349769,-7.192899,8.739358,0.965154,5.598155,-3.102736,1.212437,0.397632,-9.003838,1.513809,-2.769142,1.253992,-7.233019,1.009934,2.474289,9.022232,3.664898,2.015055,5.238699,-4.23953,0.219824,-6.93045,863.79,0
8512,8.030917,-2.061692,-9.238957,7.458192,-8.80431,5.933315,1.518585,-2.00278,4.657502,-8.096061,-7.826222,4.859223,-8.09485,5.555302,5.251842,8.559294,0.879227,-9.253823,5.814037,0.601116,-2.255728,-3.778842,-6.704486,6.346935,-2.137629,-7.629814,7.253155,9.249964,937.71,1
115658,7.930463,7.217002,-8.719369,4.473126,2.773291,5.251675,-0.634809,5.787791,3.43069,-4.181361,-7.79608,9.734549,-9.340739,-7.382167,6.90164,-5.074386,0.741861,0.212904,2.447277,-4.937942,3.181911,4.26429,1.940147,6.81899,-7.845896,3.956849,7.094226,5.883019,853.57,0
88114,3.780795,-0.764077,2.06243,2.870982,2.110967,-0.926402,-1.258462,8.41966,-1.081535,-0.220527,-9.906977,-6.276788,1.80268,7.248674,5.968266,4.662327,9.8378,-4.857956,5.612573,9.434337,0.187928,2.305193,-7.775559,4.953561,-8.602813,-6.418165,1.278703,-5.160925,316.09,0
17042,-3.556313,0.225909,-3.199564,1.172388,4.928361,8.805868,5.450697,-3.696772,3.075924,-2.295409,9.528692,-3.44417,-6.951566,-5.831968,0.108791,7.097231,7.985019,1.737576,-5.903818,-1.581398,-1.973231,-3.862633,-3.762081,4.783318,9.365544,9.414918,-0.373886,5.60527,195.05,0
112176,-1.367552,6.998564,8.868758,4.482712,0.718633,-1.034945,5.066075,-0.526912,-4.119771,8.646034,2.377303,-7.642159,-1.140151,2.74574,-8.241814,-8.462626,-2.001563,-0.911124,-0.616966,-0.252294,-1.230422,-9.6039,0.719634,8.478476,-9.415622,-3.880139,-2.795737,-4.054286,120.96,1
39892,-9.616113,0.780892,-4.149238,6.538989,-4.701846,0.364304,-6.602576,2.474356,-8.340723,-9.447479,4.747023,-3.322476,9.876182,-4.888719,-4.991394,2.452836,-6.242216,-5.021055,0.608372,9.567632,-0.202612,0.822883,4.546201,-9.738709,9.893541,6.214623,-2.615708,-0.545052,281.21,0
80214,-7.65769,0.803089,-4.807714,-3.569336,9.654185,0.695724,-4.16044,-1.857835,4.182672,-4.248175,-1.816457,-6.566709,-3.219179,-6.031863,-1.453876,-9.667489,-7.049705,5.389808,6.933273,-8.768583,4.792086,4.562648,7.932733,7.110888,4.914323,-9.696866,-8.739057,-8.818557,548.37,1
36945,-1.639697,-8.300059,3.83133,1.246738,-4.886383,1.202473,6.520757,7.450383,-6.693829,-5.788942,1.425482,2.084175,-4.747792,-9.448493,-5.267009,-3.504085,1.775899,-8.114821,-0.866335,6.864508,-8.207872,8.878177,9.309382,-8.010696,6.491715,6.629386,1.685264,-9.215992,862.39,1
45882,-4.261008,8.930869,-8.415801,2.619224,-8.322239,5.20241,-2.967507,-2.25928,-7.903383,-2.964508,1.690981,9.466584,-4.830912,0.43339,-7.847865,-8.488321,2.287652,-9.975278,-8.885493,4.392938,-4.407234,9.16513,-6.590546,-8.869637,1.491692,-4.569417,-5.018894,-0.134737,400.57,1
91527,-5.424621,5.379309,-0.010294,2.875305,7.523927,7.090318,1.867164,-5.209687,-7.279207,-5.524984,7.81158,6.994497,6.501289,2.560838,9.647536,5.974371,6.535466,8.510665,-6.847751,-2.967615,-6.665566,5.470705,-5.088836,0.310177,-6.568033,-8.832711,0.550876,-1.536176,88.91,1
117733,-2.871094,-3.96895,0.932316,-0.943216,3.487437,-8.205494,0.629501,9.932713,-6.906493,2.730304,2.712329,8.452541,-4.744263,-1.387723,-1.128506,4.988507,-1.652855,7.93349,0.641469,5.985242,-9.753964,-0.24749,-2.561885,-5.560765,7.26781,4.137543,8.171369,-0.618557,533.49,1
128200,2.468996,-3.554211,-5.618804,-7.102973,-2.060359,2.890136,9.73149,1.188635,-9.972842,3.424608,0.536055,-0.066565,3.493524,5.470621,-2.997609,1.286989,-2.310276,0.233389,-3.648116,3.077847,-3.4231,3.173961,5.017656,6.084779,-7.681211,-9.574842,-8.14682,8.514874,820.07,1
66552,8.505582,3.760824,-8.048117,-5.140858,-5.215558,-2.822918,-7.601543,6.780314,-8.207722,0.635536,9.942394,3.687739,-5.098774,7.076564,-1.094638,-3.369706,3.595233,8.920868,4.03214,4.163439,5.202849,-4.67174,-3.526229,4.395949,5.349782,-6.08454,9.564689,6.53771,423.35,1
98228,-7.221772,6.02964,1.541384,5.329656,-6.07155,-5.615476,6.917639,5.511407,-6.906557,-0.485516,2.209366,-2.352056,-9.645269,0.245265,-1.287684,8.709776,-6.26056,5.129749,-7.604762,-9.166209,-9.128546,-0.145682,2.758085,6.700766,5.301507,2.060387,-9.269081,3.896773,864.53,1
41229,-3.023135,2.93193,-2.293569,8.361702,-3.702538,-8.656829,-0.802369,-9.682938,1.44039,4.504197,-2.237582,0.438824,-1.066549,-2.983273,4.32514,-9.596453,4.376333,9.280396,1.945014,-1.581213,-1.074194,-9.077079,3.215241,3.599712,-5.385492,-1.999634,-1.454631,0.415309,619.49,0
37769,4.708352,-3.305353,-6.714164,-1.506715,6.762528,8.839086,-2.422539,-7.713265,-4.357956,-9.952737,-8.959048,7.214278,-0.998701,3.711388,-2.309319,-3.638098,-5.718113,8.820443,4.943044,-4.521742,7.390046,9.215084,5.467825,-2.678198,-0.583492,6.453887,2.746444,-7.500519,595.4,0
88057,8.741028,-5.164578,5.496021,8.277972,6.328174,-7.266631,-4.884558,-2.924607,-8.630458,1.291681,-4.438775,4.935635,3.244033,5.654262,5.915777,-2.037243,5.847869,0.582151,-0.531468,-0.048064,7.108903,-2.601089,7.760436,8.984363,6.381821,0.0246,-7.588763,9.799191,522.29,1
81102,5.725614,-9.703696,-3.714797,-7.242606,5.398526,-5.631286,-7.114271,4.553011,0.732289,-7.689652,-4.853747,-7.681836,-7.621616,-2.216497,2.984739,-7.255388,7.721184,9.443702,9.940163,-5.38143,9.91513,-0.069475,-4.826077,-6.637652,-8.748864,3.136732,-8.571218,-7.327352,771.98,0
136357,-5.625135,7.096233,4.351015,3.457177,7.171741,6.100185,-1.846564,-4.838894,2.897662,-4.480571,-4.006856,-3.962594,8.051417,4.370681,-5.290624,-2.69527,9.390535,-2.398259,-2.768193,9.866564,6.734761,-0.045968,1.736459,-9.16663,-7.948638,-2.06286,-3.958506,2.58369,893.68,1
25356,-8.060705,-4.58628,9.585798,-8.710277,-0.350005,-2.692205,3.324184,0.229678,-6.580382,-6.077698,1.195434,-9.553898,-7.626911,8.694329,-1.547202,-5.459465,9.733039,4.659115,-6.500255,6.914674,1.598623,6.916686,-0.875009,5.809756,6.723509,-3.525955,-8.074784,-6.317834,373.88,1
155743,-4.838636,6.62494,6.013906,1.366302,-4.681848,9.035524,5.558241,-9.52208,-0.080898,8.112096,-9.411609,5.159636,-3.81674,6.98533,-7.524602,0.80915,5.691796,7.995258,-1.781505,4.444866,5.057576,9.94566,-8.464719,-9.648208,4.223933,-8.666696,-4.330612,-6.486124,840.71,0
61019,1.420678,-6.013222,-8.95688,3.515388,-4.431086,-7.182272,-4.316122,4.171719,2.978597,5.569047,7.419717,0.734617,-6.198587,4.975061,5.247362,-5.071212,-3.449351,4.932905,9.846684,5.812475,3.263628,-0.590217,0.008567,4.800697,9.524638,-4.688091,-3.697124,-1.879528,998.37,0
72021,-1.611393,-3.957497,-9.933379,-7.943043,-3.552986,7.895599,4.053031,-9.403996,-2.612444,4.070096,-1.190109,1.700926,-0.111416,-4.628749,-2.364746,-6.40351,4.022594,4.369157,-9.854917,6.299233,6.539485,3.744807,2.89409,8.998637,-6.853376,9.984172,4.056259,-7.137815,591.09,0
78667,9.276806,7.401715,-8.979102,-6.483836,3.299027,-2.911688,7.637731,-3.449548,-0.312845,0.231401,-2.914284,-9.703218,2.154249,1.2773,1.556993,6.442794,6.251966,2.437054,-8.839709,9.46661,-2.635525,-4.907109,2.88081,-5.173394,5.90888,-0.490324,5.366354,-9.372717,367.83,0
44723,9.869386,9.665828,7.316315,1.87709,-1.978818,8.213966,7.328323,-4.632165,4.321855,7.513844,4.797864,-2.888964,-5.09335,9.08722,0.152246,1.47341,4.602529,0.206073,2.735859,-0.119005,-8.055802,-4.518623,0.91504,-6.26103,8.995726,3.43606,-2.194587,-0.737923,637.04,0
61423,-4.283301,-9.917374,-6.985152,6.583549,-3.145281,5.870745,5.260817,9.388635,-2.847601,-6.385647,1.063794,-8.406918,6.385702,-8.239066,6.171833,7.904233,0.146271,-9.56329,-3.775112,8.476804,-8.990418,-8.672163,2.232199,-6.833492,-5.805169,5.875741,1.743326,8.595606,681.85,0
40025,-0.039212,-8.815516,-5.175593,3.872981,6.766898,7.628451,6.012903,-8.730979,8.682791,7.325784,0.955385,-8.924511,8.51505,-2.955315,-3.379033,-0.106241,-7.833662,4.874895,3.272112,1.873144,-5.894107,3.066746,5.063358,7.406206,7.670333,-2.786204,1.007332,5.308261,582.03,1
164185,-8.212195,-3.182497,-7.006417,2.148057,8.710594,7.337361,1.630862,8.743301,6.771892,-8.229903,-5.069497,1.333334,-9.539524,-1.313371,9.993875,-5.51801,6.859079,-8.084432,-7.807312,-4.995964,1.928154,-3.699512,2.42375,0.638588,-1.912674,-5.641803,-4.650519,0.76343,55.78,0
163660,0.818141,-9.711121,6.227181,0.842235,1.415597,3.84192,2.77508,-7.233258,-5.433562,9.777252,-7.157627,5.625623,3.284761,-5.106527,8.501941,5.894931,-1.113468,8.492287,-1.176255,7.336181,5.264483,-6.973617,9.003056,8.031815,5.567475,-0.04515,5.622636,-3.179205,815.23,1
165095,-0.243674,-8.922029,-6.036971,2.360375,0.789768,6.420313,-3.024764,8.293535,-7.386545,2.818631,-9.64912,-6.150729,-1.029419,-7.234363,-8.326044,-2.218977,5.902412,-6.226779,6.56603,-6.405823,4.723454,-3.507383,-9.106015,-5.562371,-6.607129,9.02263,-9.554585,0.553166,509.13,1
155842,-4.108722,5.784564,0.481445,-8.777374,4.192756,-8.672391,-9.11558,-0.853308,0.807136,9.865399,-6.21807,5.963523,-7.153903,-3.985851,4.226991,-1.436809,7.028731,-2.713021,7.220666,-5.245718,8.113745,2.45012,-5.403141,-9.977752,9.193837,-2.306943,6.387204,9.740893,797.67,0
77078,0.285282,-9.488944,-3.247121,3.427423,4.372879,-3.375552,-8.484275,0.704024,9.625233,9.210852,-5.746435,0.03372,-0.418243,3.05532,-8.004655,0.221352,-5.995093,3.182162,-1.455247,-5.755683,1.03773,-5.449347,5.860984,7.46448,9.223638,9.353703,8.467373,2.72808,611.42,0
132629,-8.219444,-5.432162,-3.057997,-2.39131,-5.671146,-8.752407,1.610493,-3.356525,8.232013,-1.884227,-2.235446,9.657513,-2.601664,-2.590768,-2.469455,-0.343101,-0.598482,5.079886,4.110283,-0.6831,-5.198785,9.096547,-1.781865,-6.579378,2.841939,6.865836,-4.359142,-4.465609,531.12,1
160537,-4.152065,-8.271789,-1.637244,5.90934,-0.429086,-0.926206,7.828374,9.336405,-9.647661,6.225986,-2.242725,-1.580661,4.182713,-1.895462,1.16449,-0.740485,5.060263,9.325608,3.282311,5.770261,9.054533,-6.299226,-4.433344,-6.99246,-4.860434,6.384222,6.310596,-7.136189,262.77,0
147045,4.4094,-2.914257,-5.46906,-5.883681,2.786983,-6.117325,8.07088,-7.566399,7.138353,-6.345807,-9.704092,-7.648182,0.801721,-4.389189,-0.890904,-4.99835,5.304896,1.257399,-7.716432,-4.258759,-0.840972,-0.233038,2.491106,-1.218998,5.943035,-0.413279,8.776517,-0.459355,520.5,0
115287,2.502143,-1.268007,-7.403211,-8.884648,-8.263547,-8.703392,2.891484,-9.970691,4.656593,2.608143,-6.000346,-9.714712,-5.049646,3.67816,1.323948,1.248143,-0.999783,4.43845,3.542402,-8.676206,0.391759,-9.693437,9.700623,8.414015,5.335653,-0.496458,9.169235,-9.773487,850.17,1
89468,4.397248,4.158492,-0.229425,6.788858,9.408401,7.467814,-8.941597,1.473673,2.524219,-0.790177,5.292397,-6.938879,2.723056,-6.801094,-5.111942,5.374499,6.831138,1.457632,0.25825,6.755728,-2.866551,0.996615,-5.69783,-0.876225,0.947576,5.760589,4.254403,-5.917853,567.72,0
101523,-3.599548,8.712708,1.770867,5.001747,-8.244155,3.643128,8.295447,-9.504767,2.774004,-1.591727,-4.554465,-2.392457,7.941357,-1.912145,-5.032363,-1.603396,-2.665462,0.77661,4.747058,-2.81352,-3.927878,-7.802512,-4.18602,8.377753,-6.165632,-0.069288,-4.738901,7.881837,237.88,0
113557,7.965361,-4.632132,0.1698,-2.016512,0.799089,-0.74299,4.910694,-5.872978,4.141466,5.033625,-8.503953,-6.982822,4.595352,5.359291,-8.088637,-5.33381,9.648931,-6.773639,-4.460771,-7.096934,5.502034,-7.630024,0.685052,-5.453624,-3.886531,4.484896,9.529831,7.463983,109.38,1
97119,-6.91075,9.005372,7.963196,3.895441,-7.372439,6.809193,2.838811,-1.524933,0.000444,-4.639284,5.728683,5.951,5.035036,-9.113262,4.933898,0.280302,-3.255314,-5.739207,0.913224,-3.53579,2.50747,-2.286743,-4.03472,9.440737,1.972732,-6.94465,-9.866357,5.452118,524.84,1
411,6.474344,-4.417159,3.017068,-0.661167,-1.512723,-0.885815,5.807562,4.174216,-0.769395,-0.061246,1.349861,3.854843,9.043689,-9.416643,-3.205977,2.957396,9.540322,-2.581873,-1.218455,-7.096596,8.618568,4.669226,8.879292,5.038338,3.358521,-2.161849,9.506559,-7.355598,435.95,1
141659,-3.662992,-6.11979,1.813951,-4.353862,5.014841,7.14156,2.31944,0.837707,6.235872,-5.495312,-3.591531,-1.392105,7.021228,-5.699009,-6.470387,-2.749145,5.110475,-0.765032,1.92808,-8.569622,-6.951743,-8.952699,2.37406,0.551601,-0.985633,-0.809741,3.457201,-6.249325,327.97,0
158255,3.082618,-6.558988,2.793109,-5.343695,1.393262,-6.776285,0.274452,2.355254,2.79283,-5.5619,-4.144004,-4.580016,9.87809,-0.294434,-0.44499,0.928272,-1.955461,0.128537,4.030391,0.696831,3.799329,-1.909984,-2.927552,-4.043706,4.202686,5.340482,-9.454168,-3.258581,19.26,0
22712,1.181132,4.892169,-5.616826,6.581717,-7.574982,-8.442656,-6.25497,-4.505301,-8.042502,0.954857,3.604396,2.30802,6.557095,5.35903,-8.452964,9.741648,-5.33472,-0.12491,-6.723615,8.189618,-9.95614,0.228451,4.060401,-5.541823,2.13169,-3.452666,9.131807,-9.913138,358.27,1
76734,5.33017,-3.602047,-9.346612,6.444511,2.858187,-2.290857,-0.955685,-7.356394,-8.644812,9.823072,7.582038,9.416326,2.001969,5.438497,-7.954125,6.457301,-4.522583,-7.388287,-3.910877,-4.051374,2.436726,1.870984,4.826096,8.852696,-7.670945,1.61239,-2.10346,-4.814627,276.35,0
104055,-3.112278,1.729845,2.623374,-7.54372,-2.228274,-0.163637,8.338267,-7.920439,-4.392864,-7.442648,-1.559743,-5.665728,-0.523743,-1.897712,-8.183476,7.500315,3.290784,4.160595,-9.965277,-6.426909,9.283531,1.180968,-7.83626,-1.181751,-4.070762,-5.51598,1.337435,2.320115,139.94,0
155707,-6.201267,-8.894992,4.92824,-2.272304,-6.995629,2.942227,-4.187746,-8.383627,-1.196629,-9.412826,5.87167,-8.057861,7.7372,0.524568,-6.93195,-6.706423,-2.694843,2.460257,1.065238,-4.872184,6.424788,-9.931642,2.478963,-8.01844,0.725771,3.272955,-2.368618,-7.484135,987.52,1
80130,0.970578,-4.005119,-1.588485,4.499906,4.881271,0.316148,-7.954877,-2.262654,4.795825,-7.4803,8.811085,-1.529639,-4.18692,-1.702251,1.996368,-7.312252,-2.547556,-3.776815,-2.735391,9.420621,3.555806,-5.600832,8.656866,-3.202999,-6.746997,3.517096,9.63582,-0.151239,470.62,0
148032,-8.08895,1.583286,-0.899497,-5.328354,-1.258895,9.804309,-9.319359,-7.502236,-7.855628,-5.652163,6.658624,8.870216,4.264729,1.776342,-5.309639,-8.222085,-0.36751,-0.85287,6.043444,2.215009,-7.647009,6.26487,-8.116518,1.439446,2.507468,6.497724,3.082591,-8.779253,408.01,0
67717,-4.57794,-5.623616,0.267104,-3.957629,-5.73476,3.767326,3.881237,-6.640053,-6.080797,-7.390487,-5.505187,8.151489,5.078726,-9.422959,1.670609,6.220422,-9.174752,-6.103027,1.332123,-9.131815,1.052032,-8.43091,-9.665246,-5.902448,-6.982354,-1.379224,-2.32567,9.90915,610.29,1
128784,2.326979,-2.071489,9.04458,-8.608603,-3.074594,0.981153,-9.649119,8.426735,-3.760367,-4.288955,5.852621,-9.905483,-7.582833,-6.464065,-4.929957,1.158745,-8.929567,-3.532566,-5.529933,1.223334,3.79268,9.863613,8.93238,6.276777,-5.154074,-0.577049,1.511622,-3.322572,738.69,0
21175,5.120991,8.75609,-5.75768,-7.981381,-5.225104,-5.079461,-4.310515,5.514737,0.793911,-3.825532,3.672986,1.643794,2.548983,-0.540163,2.111545,5.482293,2.404884,1.634752,-6.9848,2.749094,-4.581903,3.4089,-5.201669,-4.082073,-1.22743,-8.994376,-6.732383,2.192911,543.46,1
97028,8.285307,1.229777,-3.557767,-7.734604,0.704121,1.600885,-2.040788,-6.832057,-6.617636,-5.954634,1.390104,-8.711769,-5.991833,8.85221,-9.801283,5.287862,0.205998,6.650013,-9.238362,1.298436,6.123247,4.372722,6.579436,-8.928085,0.028889,-7.140332,-5.277166,0.868471,51.28,0
77520,-5.631423,-6.070677,-3.33058,-5.557445,-4.031231,-7.48019,-5.836385,-2.705737,-8.029928,-5.110786,-0.378197,6.605912,-1.709556,9.268107,-0.602344,-4.417428,-0.543581,9.835676,-0.192342,-6.833571,-1.100291,3.817902,-9.826686,0.95935,4.164435,4.555075,-2.609646,7.342695,436.73,0
116319,-7.307254,-4.836616,-4.601857,-4.220447,7.073752,7.199129,3.705162,3.177916,0.009464,8.209529,9.453925,9.96056,3.657119,4.146716,5.361555,-6.009168,-7.699326,-7.797587,7.999019,3.495113,4.182632,1.183276,3.10045,8.267691,-2.139996,-0.759451,-6.76225,9.553196,19.74,1
54179,-4.166534,-6.927317,-6.847019,-2.942488,3.157729,-2.000029,-3.57327,4.189752,-4.319783,7.3138,-9.269794,3.546197,5.361563,-9.25328,1.153827,8.201828,3.164995,-1.152434,7.24289,-3.021691,-3.25844,-5.949449,-2.09138,-4.61022,9.869877,-0.828065,6.091655,5.576266,124.3,1
946,5.539553,2.609403,-2.092983,6.764213,-3.045646,9.535277,3.0178,8.364973,9.524922,3.014522,-6.633661,-8.158787,8.52256,-9.333342,-7.05423,-9.273549,9.283268,3.681552,0.477638,-4.314923,-6.330807,-2.92147,5.61154,5.359467,-5.79055,0.178092,-5.674921,-8.172711,641.18,0
170412,4.606018,6.259405,7.757719,-2.584362,-5.456069,1.683294,-0.420996,-9.648463,6.343398,9.142205,1.241688,4.679093,2.095844,8.770973,-2.737138,6.893811,3.27809,3.779763,6.434009,-8.060068,-8.332288,7.593024,3.957617,-6.859512,8.686405,-3.940443,4.247253,7.067775,694.3,1
166364,-8.159837,4.167331,4.127669,-7.186958,-9.739441,8.952106,-6.314935,2.945287,-3.446183,5.471027,-1.534286,6.389538,3.290656,5.108073,0.877948,-0.23364,-8.070507,1.760431,5.71449,0.115157,-6.252948,0.724203,-3.080438,5.513594,3.190477,0.068861,-8.138867,1.294095,16.25,1
118212,3.821079,2.915061,3.105496,-9.929897,-1.991218,0.008267,-1.995796,5.766583,-1.657125,-5.82713,-6.879857,-8.614521,8.863146,-9.326441,-7.160494,3.965875,6.052122,-7.700343,5.320904,-3.227427,-9.965831,-6.547709,-7.972558,1.959635,7.960519,6.792122,-2.812615,-0.202576,235.66,1
153405,8.562779,-4.100072,1.263434,1.353035,1.828353,0.763934,7.420768,-2.889045,-9.515159,2.306604,-1.037254,2.374582,5.796263,-4.409786,4.914667,1.017775,-0.48622,8.561832,-5.910035,-3.850538,-8.681817,3.103984,1.822026,-8.056858,-0.023231,8.238133,-4.544485,8.637489,101.53,1
113579,0.874288,-4.249689,9.643995,-2.057258,4.361113,-8.99929,9.8143,2.179675,4.144859,7.116681,3.739925,-5.136156,6.882673,-7.287603,2.323582,-4.249349,-3.244485,1.513456,8.949363,-9.698305,9.681523,-5.152836,-3.999306,-5.836142,3.863299,-8.159781,-9.581081,-5.037483,207.86,1
57486,6.720384,-9.530458,-8.674318,2.267239,9.690199,-6.813673,0.186857,-5.961165,-4.535953,8.845767,-3.120519,-9.778586,9.021064,-6.079625,6.373332,5.667246,5.302474,-3.961352,1.743394,4.884432,6.551651,-1.16218,4.292557,0.467781,-6.512063,-9.345032,2.542001,-3.608788,223.4,0
156335,-3.383539,-5.596985,-1.822538,5.998121,9.425465,-7.385707,-2.408595,9.594465,-0.571277,-8.927426,5.6574,-2.353132,5.140696,1.472934,2.868153,3.085257,6.574845,4.992439,8.94128,-8.18967,7.073508,9.33909,-8.413054,-6.95238,1.362809,4.793985,0.058514,-2.79395,223.04,0
117072,8.758724,8.004442,3.53446,-2.586707,-6.235356,2.920497,-1.68904,0.919056,-5.704595,3.518859,-7.689726,2.361977,8.218486,-9.409108,4.194618,-0.030946,9.508375,8.599941,-3.273888,6.845069,7.516186,2.384342,-8.051684,1.042881,-2.816629,0.828934,-5.295095,-7.46599,89.49,0
